sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119061,39,2,37,2024-12-05 19:38:15,2024-12-05.csv
500119084,40,12,28,2024-12-05 03:47:15,2024-12-05.csv
500119094,40,9,14,2024-12-05 21:50:16,2024-12-05.csv
500119046,40,5,35,2024-12-05 22:27:15,2024-12-05.csv
500119084,40,12,28,2024-12-05 00:25:15,2024-12-05.csv
500119094,40,6,16,2024-12-05 07:35:16,2024-12-05.csv
500119090,40,21,18,2024-12-05 08:48:15,2024-12-05.csv
500119094,40,1,24,2024-12-05 08:58:14,2024-12-05.csv
500119090,40,11,28,2024-12-05 07:00:16,2024-12-05.csv
500119090,40,1,38,2024-12-05 05:54:15,2024-12-05.csv
500119094,40,8,15,2024-12-05 21:48:15,2024-12-05.csv
500119094,40,6,17,2024-12-05 22:17:15,2024-12-05.csv
500119046,40,7,33,2024-12-05 10:08:15,2024-12-05.csv
500101033,40,1,39,2024-12-05 09:52:16,2024-12-05.csv
500119094,40,23,0,2024-12-05 19:25:16,2024-12-05.csv
500119094,40,15,8,2024-12-05 21:18:15,2024-12-05.csv
500119046,40,30,10,2024-12-05 19:48:15,2024-12-05.csv
500119046,40,26,14,2024-12-05 20:33:15,2024-12-05.csv
500119046,40,25,15,2024-12-05 19:08:16,2024-12-05.csv
500119046,40,10,30,2024-12-05 18:28:15,2024-12-05.csv
500101033,40,9,31,2024-12-05 20:48:15,2024-12-05.csv
500119090,40,9,31,2024-12-05 18:43:15,2024-12-05.csv
500119090,40,7,33,2024-12-05 18:38:16,2024-12-05.csv
500119090,40,4,36,2024-12-05 18:08:15,2024-12-05.csv
500119090,40,4,36,2024-12-05 19:25:16,2024-12-05.csv
500119084,40,2,38,2024-12-05 17:58:16,2024-12-05.csv
500119046,40,1,39,2024-12-05 17:23:16,2024-12-05.csv
500101033,40,0,40,2024-12-05 17:28:15,2024-12-05.csv
500119090,40,38,2,2024-12-05 16:46:16,2024-12-05.csv
500119084,40,18,22,2024-12-05 15:36:15,2024-12-05.csv
500119046,40,8,32,2024-12-05 17:17:15,2024-12-05.csv
500119046,40,7,33,2024-12-05 15:34:15,2024-12-05.csv
500119094,40,5,35,2024-12-05 15:58:16,2024-12-05.csv
500101033,40,1,39,2024-12-05 15:45:17,2024-12-05.csv
500119046,40,1,39,2024-12-05 16:48:16,2024-12-05.csv
500119084,40,2,38,2024-12-05 21:30:16,2024-12-05.csv
500101033,40,19,21,2024-12-05 21:38:14,2024-12-05.csv
500119046,40,12,28,2024-12-05 21:58:15,2024-12-05.csv
500101033,40,30,10,2024-12-05 22:26:16,2024-12-05.csv
500119084,40,13,27,2024-12-05 02:12:15,2024-12-05.csv
500101033,40,28,12,2024-12-05 23:05:16,2024-12-05.csv
500101033,40,27,13,2024-12-05 03:53:14,2024-12-05.csv
500119046,40,4,36,2024-12-05 22:38:14,2024-12-05.csv
500119090,40,31,8,2024-12-05 08:08:16,2024-12-05.csv
500101033,40,26,14,2024-12-05 05:18:15,2024-12-05.csv
500119094,40,3,19,2024-12-05 08:07:15,2024-12-05.csv
500119046,40,1,39,2024-12-05 08:08:17,2024-12-05.csv
500119046,40,0,40,2024-12-05 08:11:16,2024-12-05.csv
500119046,40,0,40,2024-12-05 08:41:15,2024-12-05.csv
500101033,40,14,26,2024-12-05 23:22:14,2024-12-05.csv
500101033,40,22,18,2024-12-05 23:48:14,2024-12-05.csv
500119094,40,0,25,2024-12-05 09:51:17,2024-12-05.csv
500119090,40,12,27,2024-12-05 09:08:16,2024-12-05.csv
500119046,40,27,13,2024-12-05 20:27:15,2024-12-05.csv
500119046,40,23,17,2024-12-05 20:53:15,2024-12-05.csv
500119046,40,21,19,2024-12-05 21:06:15,2024-12-05.csv
500101033,40,14,26,2024-12-05 21:18:15,2024-12-05.csv
500119084,40,2,38,2024-12-05 17:29:15,2024-12-05.csv
500119090,40,1,39,2024-12-05 19:11:16,2024-12-05.csv
500101033,40,0,40,2024-12-05 17:37:16,2024-12-05.csv
500119090,40,0,40,2024-12-05 21:20:18,2024-12-05.csv
500119090,40,29,11,2024-12-05 15:08:15,2024-12-05.csv
500119094,40,9,31,2024-12-05 16:26:16,2024-12-05.csv
500119094,40,6,34,2024-12-05 14:41:16,2024-12-05.csv
500119046,40,3,37,2024-12-05 16:58:16,2024-12-05.csv
500101033,40,1,39,2024-12-05 17:07:16,2024-12-05.csv
500101033,40,27,13,2024-12-05 00:38:15,2024-12-05.csv
500119094,40,15,8,2024-12-05 01:40:16,2024-12-05.csv
500119094,40,17,6,2024-12-05 01:03:14,2024-12-05.csv
500101033,40,33,7,2024-12-05 01:41:15,2024-12-05.csv
500101033,40,33,7,2024-12-05 03:24:15,2024-12-05.csv
500119090,40,25,14,2024-12-05 08:38:15,2024-12-05.csv
500101033,40,25,15,2024-12-05 05:40:15,2024-12-05.csv
500119084,40,18,22,2024-12-05 08:17:15,2024-12-05.csv
500119046,40,11,29,2024-12-05 22:02:15,2024-12-05.csv
500119084,40,40,0,2024-12-05 09:51:17,2024-12-05.csv
500119084,40,39,1,2024-12-05 09:17:15,2024-12-05.csv
500119090,40,13,26,2024-12-05 10:07:14,2024-12-05.csv
500119046,40,11,29,2024-12-05 09:26:15,2024-12-05.csv
500119094,40,23,0,2024-12-05 19:18:16,2024-12-05.csv
500119094,40,20,3,2024-12-05 18:56:15,2024-12-05.csv
500101033,40,17,23,2024-12-05 21:27:15,2024-12-05.csv
500119090,40,15,25,2024-12-05 17:28:15,2024-12-05.csv
500119090,40,4,36,2024-12-05 18:58:15,2024-12-05.csv
500101033,40,3,37,2024-12-05 18:38:16,2024-12-05.csv
500119046,40,2,38,2024-12-05 17:37:16,2024-12-05.csv
500119084,40,2,38,2024-12-05 21:01:15,2024-12-05.csv
500119090,40,1,39,2024-12-05 21:08:15,2024-12-05.csv
500101033,40,0,40,2024-12-05 18:43:15,2024-12-05.csv
500101033,40,16,24,2024-12-05 23:38:14,2024-12-05.csv
500119090,40,40,0,2024-12-05 16:28:15,2024-12-05.csv
500119090,40,39,1,2024-12-05 16:08:16,2024-12-05.csv
500119090,40,38,2,2024-12-05 15:38:15,2024-12-05.csv
500119090,40,35,5,2024-12-05 16:31:17,2024-12-05.csv
500119090,40,33,7,2024-12-05 15:25:15,2024-12-05.csv
500119090,40,27,13,2024-12-05 14:38:15,2024-12-05.csv
500119090,40,25,15,2024-12-05 17:08:15,2024-12-05.csv
500119084,40,22,18,2024-12-05 15:06:15,2024-12-05.csv
